ID: 2613, English: kneel
-- He was found to be innocent of all charges.
-- 彼はすべての罪状に無罪とされた。
-- not guilty of, free from guilt of, blameless for

ID: 8538, English: exhortation
-- The exhortation to work harder came from the coach.
-- もっと頑張れという助言はコーチから来た。
-- advice, counsel, urge, encouragement

ID: 8539, English: quaver
-- Her voice began to quaver as she spoke about the accident.
-- 彼女の声は、事故について話すと震え始めた。
-- tremble, shake, quiver, tremor

ID: 8540, English: acupuncture
-- She tried acupuncture to relieve her back pain.
-- 彼女は腰痛を和らげるために鍼を試してみました。
-- acupressure, acutherapy, needle therapy

ID: 8541, English: way to go
-- Way to go! You aced the test!
-- 良い調子だね！テストで満点だったね！
-- Good job, Well done, Nice work, Excellent

ID: 8543, English: veer
-- The car veered off the road and crashed into a tree.
-- 車は道を外れて木に衝突した。
-- swerve, deviate, diverge, change direction

ID: 8544, English: pull up to
-- I tried to pull up to the car in front of me at the red light.
-- 赤信号で前の車に並ぼうとした。
-- approach, move up to, come up to, draw level with

ID: 8545, English: canopy
-- The dense forest canopy blocked out most of the sunlight.
-- 密集した森の天蓋がほとんどの日光を遮っていた。
-- cover, awning, shelter, shade

ID: 8546, English: subterranean
-- The subterranean tunnels were used by the resistance fighters to evade capture.
-- 地下トンネルは抵抗運動家たちが捕まらないように使われました。
-- underground, subterraneous, belowground, subterrestrial

ID: 8547, English: keep abreast of
-- It's important to keep abreast of the latest developments in the industry.
-- 業界の最新動向を常に把握することが重要です。
-- stay informed about, keep up with, stay up to date with, be in touch with

ID: 8548, English: surly
-- The surly waiter slammed the plates down on the table.
-- 不機嫌なウェイターは皿をテーブルにがっちり置いた。
-- gruff, sullen, moody, crabby, ill-tempered

ID: 8549, English: pelt
-- The angry mob began to pelt the building with rocks.
-- 怒った群衆が建物に岩を投げ始めた。
-- hurl, throw, bombard, pellet

ID: 8550, English: be about to do
-- I am about to leave for work.
-- 私は仕事に出かけようとしています。
-- on the verge of doing, on the point of doing, on the brink of doing, on the cusp of doing

ID: 8552, English: artifice
-- The magician's artifice amazed the audience.
-- 魔術師の巧みな手品は観客を驚かせた。
-- craftiness, trickery, deception, guile, cunning

ID: 8553, English: on the decline
-- The company's profits are on the decline.
-- 会社の利益は減少しています。
-- decreasing, falling, diminishing, reducing, waning

ID: 8554, English: exponentially
-- The population of the city has been growing exponentially in recent years.
-- 最近の数年間で都市の人口は指数関数的に増加しています。
-- rapidly, sharply, dramatically, explosively

ID: 8555, English: slither
-- The snake slithered silently across the grass.
-- 蛇が静かに草の上をするすると滑った。
-- slide, glide, creep, slink

ID: 8556, English: daub
-- She daubed the wall with bright yellow paint.
-- 彼女は壁に明るい黄色の塗料を塗りつぶしました。
-- smear, coat, cover, spread, slather

ID: 8557, English: eavesdrop
-- I couldn't help but eavesdrop on their conversation.
-- 彼らの会話を盗み聞きしてしまった。
-- overhear, listen in, spy, snoop

ID: 8558, English: compunction
-- She felt a sense of compunction after lying to her friend.
-- 彼女は友達に嘘をついた後、良心の呵責を感じた。
-- remorse, guilt, regret, shame

ID: 8559, English: berate
-- The teacher berated the student for not completing the assignment.
-- 先生は生徒に宿題を終わらせなかったことで叱りつけた。
-- scold, rebuke, reprimand, chide, upbraid

ID: 8560, English: chew on
-- I like to chew on a piece of gum when I'm bored.
-- 私は退屈したときにガムをかじりたがります。
-- gnaw on, munch on, nibble on, bite on

ID: 8561, English: exhilarating
-- The roller coaster ride was exhilarating.
-- そのジェットコースターの乗り物は爽快でした。
-- thrilling, exciting, stimulating, invigorating, electrifying

ID: 8562, English: affliction
-- The loss of her pet was a great affliction to her.
-- 彼女のペットの喪失は彼女にとって大きな苦痛だった。
-- suffering, pain, distress, misery, anguish

ID: 8563, English: bard
-- The bard entertained the crowd with his songs and stories.
-- 吟遊詩人は歌や物語で観客を楽しませました。
-- minstrel, troubadour, poet

ID: 8564, English: bear fruit
-- Hard work will eventually bear fruit.
-- 努力は最終的に実を結ぶだろう。
-- yield results, produce results, be productive, be effective

ID: 8565, English: succinct
-- Her succinct explanation made everything clear.
-- 彼女の簡潔な説明で全てが明確になった。
-- concise, brief, terse, compact, to the point

ID: 8566, English: benevolence
-- Her benevolence towards the less fortunate is truly inspiring.
-- 彼女の貧しい人々に対する慈悲は本当に感動的です。
-- kindness, compassion, generosity, charity, goodwill

ID: 8567, English: dally
-- Stop dallying and get to work!
-- 弄ぶのをやめて仕事をしろ！
-- waste time, procrastinate, loiter, delay

ID: 8568, English: concussion
-- He suffered a concussion after falling off his bike.
-- 彼は自転車から転倒して脳震盪を起こした。
-- brain injury, head injury, traumatic brain injury

ID: 8569, English: wear and tear
-- The wear and tear on the car was evident after years of heavy use.
-- 長年の重い使用の後、車の磨耗が明らかだった。
-- deterioration, damage, degradation, weariness

ID: 8570, English: to no purpose
-- He wandered through the streets to no purpose.
-- 彼は何の目的もなく街を彷徨った。
-- in vain, futilely, uselessly, pointlessly

ID: 8571, English: tremulous
-- Her voice was tremulous as she spoke about her difficult childhood.
-- 彼女の声は、彼女の困難な幼少期について話すときに震えていた。
-- shaky, quavering, trembling, shivering

ID: 8572, English: at issue
-- The key issue at the meeting was the budget for the upcoming project.
-- 会議での主要な問題は、今後のプロジェクトの予算でした。
-- in question, under discussion, unsettled

ID: 8573, English: loud and clear
-- I can hear you loud and clear.
-- はっきりと聞こえます。
-- clearly, distinctly, plainly, loudly

ID: 8574, English: extortion
-- The gang engaged in extortion to get money from local businesses.
-- ギャングは地元の企業からお金を取るために恐喝行為に関与した。
-- blackmail, coercion, shakedown, intimidation

ID: 8575, English: fortress
-- The fortress was strategically located on top of the hill.
-- その要塞は丘の頂上に戦略的に位置していた。
-- stronghold, citadel, bastion, fortification

ID: 8576, English: concomitant
-- His success was concomitant with his hard work and dedication.
-- 彼の成功は彼の努力と献身とともにあった。
-- accompanying, attendant, associated, related, linked

ID: 8577, English: black out
-- The storm caused a power outage and the whole city blacked out.
-- 嵐のために停電が起こり、街全体が消えた。
-- turn off, shut down, obscure, cover up

ID: 8579, English: ship out
-- We need to ship out these orders by the end of the week.
-- 私たちは週末までにこれらの注文を出荷する必要があります。
-- dispatch, send out, deliver, transport

ID: 8580, English: claimant
-- The claimant filed a lawsuit against the company.
-- 申立人は会社に対して訴訟を起こしました。
-- plaintiff, petitioner, applicant, accuser

ID: 8581, English: gill
-- The fish uses its gills to breathe underwater.
-- その魚は水中で呼吸するためにえらを使います。
-- branchia, pseudobranch, respiratory organ

ID: 8582, English: in vogue
-- The new fashion trend is in vogue this season.
-- 新しいファッショントレンドが今シーズン流行しています。
-- popular, trendy, fashionable, stylish

ID: 8583, English: ingest
-- It is important to ingest a balanced diet for good health.
-- 健康のためにバランスの取れた食事を摂取することが重要です。
-- consume, take in, absorb, swallow

ID: 8585, English: constellation
-- The constellation Orion is one of the most recognizable constellations in the night sky.
-- オリオン座は、夜空で最もよく知られた星座の1つです。
-- asterism, configuration, pattern, group of stars

ID: 8586, English: be qualified to
-- She is qualified to teach English as a second language.
-- 彼女は第二言語として英語を教える資格があります。
-- eligible for, capable of, entitled to

ID: 8587, English: heirloom
-- The necklace was a precious family heirloom.
-- そのネックレスは貴重な家宝でした。
-- heritage, legacy, treasure, relic

ID: 8589, English: on trial
-- The new software is on trial to see if it meets our needs.
-- 新しいソフトウェアは私たちのニーズに合うかどうかを見るために試用中です。
-- under review, under consideration, under examination, in the testing phase

ID: 8591, English: enjoin
-- The judge enjoined the defendant from contacting the victim.
-- 裁判官は被告人に被害者との連絡を禁じた。
-- order, command, direct, instruct, require

ID: 8592, English: amnesia
-- The accident caused temporary amnesia.
-- その事故で一時的な健忘症が起こった。
-- memory loss, forgetfulness, blackout, memory lapse

ID: 8594, English: chum
-- I've been best chums with him since we were kids.
-- 彼とは子供の頃から仲良しです。
-- friend, companion, buddy, pal

ID: 8595, English: be vulnerable to
-- Children are often vulnerable to peer pressure.
-- 子供たちはしばしば仲間のプレッシャーに弱いです。
-- susceptible to, open to, at risk for

ID: 8596, English: all in one
-- The new smartphone is an all-in-one device that includes a camera, music player, and internet browser.
-- 新しいスマートフォンはカメラ、音楽プレーヤー、インターネットブラウザを全て含んだ一つのデバイスです。
-- complete, comprehensive, universal, multifunctional

ID: 8597, English: oftentimes
-- Oftentimes, I find myself lost in thought.
-- しばしば、私は考えにふけってしまいます。
-- often, frequently, repeatedly, regularly

ID: 8598, English: promulgate
-- The government promulgated new regulations for public safety.
-- 政府は公共の安全のための新しい規制を公布した。
-- announce, proclaim, publish, declare, broadcast

ID: 8600, English: glide
-- The figure skater seemed to effortlessly glide across the ice.
-- フィギュアスケーターは、氷の上を楽に滑るように見えた。
-- slide, glissade, skim, slip

ID: 8601, English: forget oneself
-- I was so engrossed in the book that I forgot myself.
-- 私はその本に夢中になりすぎて、自分を忘れてしまった。
-- lose oneself, become absorbed, get carried away

ID: 8602, English: confluence
-- The confluence of the two rivers created a beautiful natural landscape.
-- 2つの川の合流は美しい自然景観を作り出した。
-- junction, meeting, merging, union

ID: 8603, English: scold A for B
-- She scolded her son for not doing his homework.
-- 彼女は息子に宿題をやらなかったことで叱った。
-- rebuke, reprimand, chide, berate, reproach

ID: 8604, English: in radius
-- The area in radius of the circle is calculated as πr^2.
-- 円の半径内の面積はπr^2で計算されます。
-- within the radius, inside the radius, in the circle's radius

ID: 8605, English: smolder
-- The embers continued to smolder long after the fire had been put out.
-- 火が消えた後も残り火は燻り続けた。
-- burn, glow, smoke, fume

ID: 8606, English: rank and file
-- The general mingled with the rank and file soldiers to boost their morale.
-- 将軍は兵卒たちと交流して、士気を高めた。
-- common soldiers, enlisted personnel, foot soldiers, privates

ID: 8607, English: infatuate
-- She was infatuated with the idea of becoming a famous singer.
-- 彼女は有名な歌手になるという考えに夢中になっていた。
-- captivate, enamor, bewitch, fascinate

ID: 8608, English: venerate
-- Many people venerate the ancient ruins as a symbol of their cultural heritage.
-- 多くの人々が古代遺跡を彼らの文化遺産の象徴として崇拝しています。
-- revere, worship, adore, idolize, esteem

ID: 8609, English: operate on
-- The company operates on a global scale.
-- その会社はグローバルな規模で運営しています。
-- manage, run, administer, control

ID: 8611, English: hereby
-- I hereby declare the meeting open.
-- 私はここに会議を開催します。
-- hereupon, thereby, by means of this, by this means, by this act

ID: 8612, English: extoll
-- I extoll the virtues of living a healthy lifestyle.
-- 私は健康的な生活を称えます。
-- praise, commend, acclaim, laud, glorify

ID: 8613, English: starve to death
-- The refugees were forced to starve to death in the war-torn country.
-- 難民たちは戦争で荒廃した国で飢え死にさせられた。
-- die of hunger, perish from starvation, waste away from lack of food

ID: 8614, English: fiduciary
-- As a fiduciary, he is responsible for managing the assets of the trust.
-- 受託者として、彼は信託の資産を管理する責任があります。
-- trustee, executor, administrator, agent

ID: 8615, English: trite
-- The movie's plot was trite and predictable.
-- その映画のプロットはありふれていて予測可能だった。
-- banal, clichéd, stale, hackneyed, commonplace

ID: 8618, English: annexation
-- The annexation of the territory was met with protest from the local population.
-- その領土の併合は地元の人々からの抗議にあった。
-- incorporation, takeover, occupation, seizure

ID: 8621, English: heterogeneity
-- The heterogeneity of the student population makes teaching challenging.
-- 生徒の異種性は教えることを難しくします。
-- diversity, variety, assortment, mixture

ID: 8622, English: binge
-- After the exam, I had a binge on junk food.
-- 試験の後、私はジャンクフードを食べ過ぎました。
-- spree, binge-drinking, binge-eating, binge-watching

ID: 8623, English: deity
-- The ancient Greeks believed in multiple deities.
-- 古代ギリシャ人は複数の神を信じていた。
-- divinity, god, goddess, divine being

ID: 8624, English: fissure
-- The earthquake caused a deep fissure in the ground.
-- 地震は地面に深い亀裂を生じさせた。
-- crack, crevice, split, gap

ID: 8626, English: up-to-date
-- I always make sure my computer software is up-to-date.
-- 私は常にコンピュータのソフトウェアを最新の状態に保つようにしています。
-- current, modern, contemporary, latest

ID: 8628, English: wean
-- It's time to wean the baby off the bottle and start introducing solid foods.
-- 赤ちゃんを哺乳瓶から離乳させて、固形食品を導入する時期です。
-- detach, separate, withdraw, detach, unhook

ID: 8629, English: shrivel
-- The hot sun caused the leaves to shrivel up.
-- 熱い太陽が葉をしぼませた。
-- wither, wilt, dehydrate, shrink

ID: 8630, English: glutton
-- He is a glutton and can never resist a buffet.
-- 彼は食いしん坊で、バイキングには決して抵抗できない。
-- greedy eater, gourmand, overeater, big eater

ID: 8631, English: for the purpose of
-- I am studying for the purpose of passing the exam.
-- 試験に合格するために勉強しています。
-- with the aim of, with the intention of, for the sake of

ID: 8632, English: up to speed
-- After a few weeks of training, the new employee was finally up to speed with the company's procedures.
-- 数週間のトレーニングの後、新入社員はついに会社の手続きに理解を示していた。
-- fully informed, knowledgeable, acquainted, competent

ID: 8633, English: dab
-- He dabbed the paint onto the canvas.
-- 彼はキャンバスにペイントを軽くたたいた。
-- pat, tap, strike lightly, press lightly

ID: 8634, English: heretic
-- The church considered Galileo a heretic for his belief in heliocentrism.
-- 教会はガリレオを地動説を信じることで異端者だと考えた。
-- apostate, dissenter, nonconformist, schismatic

ID: 8636, English: hypnosis
-- Some people believe in the power of hypnosis to help with anxiety and stress.
-- 一部の人々は、催眠の力が不安やストレスの解消に役立つと信じています。
-- mesmerism, trance, suggestion

ID: 8637, English: fixate
-- She tends to fixate on small details and loses sight of the bigger picture.
-- 彼女は細かいことに執着し、大局を見失いがちです。
-- obsess, focus on, concentrate on, dwell on

ID: 8638, English: inquire into
-- I need to inquire into the details of the incident.
-- 私はその出来事の詳細を尋ねる必要があります。
-- investigate, examine, look into, explore

ID: 8639, English: derelict
-- The derelict wandered the streets looking for food.
-- 浮浪者は食べ物を探して街を歩き回った。
-- vagrant, homeless person, bum, tramp, hobo

ID: 8640, English: acquiescence
-- The teacher's acquiescence to the students' demands surprised everyone.
-- 教師が生徒たちの要求を黙認したことは誰もが驚いた。
-- compliance, consent, agreement, approval, accedence

ID: 8641, English: none the less
-- I was tired; none the less, I decided to finish the project.
-- 私は疲れていたが、それでもなおプロジェクトを終えることに決めた。
-- nevertheless, however, nonetheless, even so

ID: 8642, English: extrapolate
-- We can extrapolate from the data that the trend will continue.
-- 私たちはそのデータから、その傾向が続くと推定することができます。
-- estimate, infer, conclude, project

ID: 8643, English: irrespective of
-- Irrespective of the weather, we are going to have a picnic tomorrow.
-- 天気に関わらず、明日はピクニックをする予定です。
-- regardless of, without regard to, independent of, no matter, despite

ID: 8644, English: live through
-- I hope to live through this difficult time.
-- 私はこの困難な時期を生き延びたいと思っています。
-- survive, endure, weather, survive, make it through

ID: 8645, English: fortitude
-- She faced the challenge with great fortitude.
-- 彼女は偉大な不屈の精神でその挑戦に立ち向かった。
-- courage, strength, resilience, bravery

ID: 8646, English: sulk
-- She tends to sulk when she doesn't get her way.
-- 彼女は自分の思い通りにならないと拗ねる傾向がある。
-- pout, mope, brood, sour, frown

ID: 8647, English: in conclusion
-- In conclusion, I believe that we should focus on improving our communication skills.
-- 結論として、私は私たちがコミュニケーション能力を向上させることに焦点を当てるべきだと信じています。
-- finally, to sum up, in summary, ultimately

ID: 8648, English: dribble
-- The rain began to dribble down from the roof.
-- 雨が屋根から滴り始めた。
-- trickle, drop, drizzle

ID: 8650, English: elucidation
-- The book provides a clear elucidation of the scientific principles.
-- その本は科学的な原理の明確な解明を提供しています。
-- explanation, clarification, illumination, interpretation

ID: 8652, English: foundry
-- The foundry produces metal castings for various industrial applications.
-- その鋳造所はさまざまな産業用に金属鋳物を生産しています。
-- forge, metalworks, smelter

ID: 8654, English: apparition
-- The old house was rumored to be haunted by an apparition.
-- その古い家は亡霊に取り憑かれていると噂されていた。
-- ghost, specter, phantom, spirit, wraith

ID: 8655, English: in a breath
-- He finished the race in a breath.
-- 彼は一息でレースを終えた。
-- in one breath, in a single breath, in a single go, in one go

ID: 8656, English: annotate
-- I need to annotate this article for my research paper.
-- この記事に注釈をつける必要があります。
-- comment, note, explain, elucidate

ID: 8657, English: hook up
-- I can hook up the new printer to your computer.
-- 新しいプリンターをあなたのコンピュータにつなげることができます。
-- connect, link, attach, join, fasten

ID: 8658, English: alloy
-- Steel is an alloy of iron and carbon.
-- 鋼は鉄と炭素の合金です。
-- mixture, blend, compound, fusion

ID: 8659, English: baloney
-- I can't believe you fell for that baloney!
-- あんなたわ言に騙されるなんて信じられない！
-- nonsense, rubbish, hogwash, balderdash

ID: 8660, English: acrimony
-- The acrimony between the two rival groups was palpable.
-- 二つのライバルグループの間の辛辣さは手に取るように感じられた。
-- bitterness, hostility, animosity, rancor, resentment

ID: 8661, English: leer
-- She gave him a leer as she walked by.
-- 彼女は通り過ぎるときに彼に横目を投げた。
-- sneer, glance, sideways look

ID: 8662, English: indemnity
-- The insurance provides indemnity for any losses incurred during the accident.
-- その保険は事故中に発生した損失に対する補償を提供します。
-- compensation, reparation, reimbursement, redress

ID: 8663, English: top off
-- I just need to top off this project with a final review.
-- このプロジェクトを最終的なレビューで仕上げるだけです。
-- finish, complete, conclude, finalize

ID: 8664, English: hackneyed
-- The movie's plot was so hackneyed that it was hard to stay interested.
-- その映画のプロットは使い古されていたので、興味を持ち続けるのが難しかった。
-- trite, clichéd, stale, banal, threadbare

ID: 8666, English: entrenched
-- The company's policies are deeply entrenched and difficult to change.
-- その会社の政策は定着しており、変更が難しい。
-- established, fixed, ingrained, rooted

ID: 8667, English: gubernatorial
-- The gubernatorial election is coming up next month.
-- 総督選挙は来月行われます。
-- governor's, state governor's, chief executive's

ID: 8668, English: free up
-- I need to free up some space on my hard drive.
-- ハードドライブの容量を解放しなければならない。
-- liberate, release, clear, unburden

ID: 8669, English: pancreatic
-- The patient was diagnosed with pancreatic cancer.
-- 患者は膵臓がんと診断されました。
-- pancreas-related, pancreatic gland

ID: 8670, English: fretting
-- She was fretting about the upcoming exam.
-- 彼女は今度の試験のことでイライラしていた。
-- worrying, agonizing, stressing, fussing

ID: 8671, English: trot out
-- The politician trotted out the same tired old argument.
-- 政治家は同じくたびれた古い議論を持ち出した。
-- bring up, mention, cite, introduce

ID: 8672, English: prosaic
-- The prose of the novel was quite prosaic and lacked any poetic flair.
-- その小説の散文はかなり散文的で、詩的な華やかさが全くなかった。
-- mundane, ordinary, unimaginative, dull, commonplace

ID: 8674, English: kindred
-- They felt a kindred connection with each other.
-- 彼らはお互いに親族のようなつながりを感じた。
-- related, connected, similar, akin, related by blood

ID: 8676, English: draw out
-- The teacher asked the students to draw out their ideas on the whiteboard.
-- 先生は生徒にアイデアをホワイトボードに引き出すように頼んだ。
-- extract, pull out, extend, prolong

ID: 8677, English: apathetic
-- She seemed apathetic about the whole situation.
-- 彼女はその状況に無関心のようだった。
-- indifferent, unconcerned, disinterested, unresponsive, passive

ID: 8678, English: hardly， before
-- I hardly ever go to the beach.
-- 私はほとんどビーチに行きません。
-- barely, scarcely, rarely, seldom

ID: 8680, English: pop in
-- I'll just pop in for a quick visit.
-- ちょっと寄るだけだよ。
-- drop in, stop by, visit briefly

ID: 8681, English: rafter
-- The carpenter installed the rafters to support the roof.
-- 大工は屋根を支えるために垂木を取り付けました。
-- beam, joist, truss

ID: 8682, English: back down on
-- The company decided to back down on their plan to increase prices.
-- 会社は価格を引き上げる計画を撤回することに決めました。
-- retract, revoke, cancel, reverse

ID: 8684, English: auspicious
-- The wedding day turned out to be quite auspicious with clear skies and a beautiful sunset.
-- 結婚式当日は晴天で美しい夕日が出て、縁起の良い日となりました。
-- lucky, fortunate, propitious, favorable

ID: 8686, English: prerogative
-- It is within the president's prerogative to veto the bill.
-- 大統領にはその法案を拒否する特権がある。
-- privilege, right, discretion, entitlement

ID: 8687, English: leeway
-- The captain allowed some leeway in the course of the ship.
-- 船長は船の進路に多少のずれを許した。
-- latitude, freedom, scope, margin, room for maneuver

ID: 8689, English: on the brink of
-- The company is on the brink of bankruptcy.
-- その会社は破産の危機に瀕しています。
-- on the edge of, on the verge of, facing, approaching

ID: 8690, English: the bottom line
-- The bottom line is that we need to increase our sales this quarter.
-- 最低ラインは、今四半期の売上を増やす必要があるということです。
-- the minimum level, the lowest point, the essential point

ID: 8691, English: primacy
-- The primacy of the customer is always our top priority.
-- お客様の優位性は常に最優先事項です。
-- supremacy, dominance, preeminence, priority

ID: 8692, English: flippant
-- She was being flippant about the seriousness of the situation.
-- 彼女はその状況の深刻さを軽薄に扱っていた。
-- frivolous, facetious, glib, superficial

ID: 8694, English: valor
-- The soldier showed great valor on the battlefield.
-- その兵士は戦場で素晴らしい武勇を示しました。
-- bravery, courage, heroism, gallantry

ID: 8696, English: shroud
-- The shroud covered the body of the deceased.
-- 経帷子が亡くなった人の体を覆っていた。
-- pall, veil, cover, cloak, mantle

ID: 8697, English: nocturnal
-- Owls are nocturnal creatures, meaning they are most active at night.
-- フクロウは夜行性の生き物で、夜に活発になるという意味です。
-- night-loving, nightly, noctambulous, night-active

ID: 8698, English: be consistent with
-- It is important to be consistent with your message across all platforms.
-- 全てのプラットフォームでメッセージを首尾一貫していることは重要です。
-- conform to, comply with, adhere to, stick to

ID: 8699, English: take delight in
-- I take delight in playing the piano.
-- 私はピアノを弾くことに喜びを感じます。
-- enjoy, relish, savor, derive pleasure from

ID: 8700, English: inscrutable
-- Her inscrutable smile left me wondering what she was thinking.
-- 彼女の不可解な微笑みは私を考えさせました。
-- mysterious, enigmatic, unfathomable, incomprehensible, cryptic

ID: 8701, English: prim
-- She always looks so prim and proper.
-- 彼女はいつもとてもきちんとして見える。
-- proper, formal, neat, tidy, well-groomed

ID: 8702, English: valet
-- The valet parked the car for the hotel guest.
-- 係員がホテルのゲストの車を駐車しました。
-- attendant, parking attendant, car parker, concierge

ID: 8703, English: vignette
-- The novel opens with a beautiful vignette of the countryside.
-- その小説は美しい田舎の飾り模様で始まる。
-- sketch, scene, picture, snapshot

ID: 8704, English: ebriate
-- The loud music and flashing lights ebriated the crowd at the concert.
-- コンサートでの大きな音楽と点滅するライトが観客を興奮させた。
-- excite, intoxicate, enliven, stimulate

ID: 8705, English: lithe
-- The lithe dancer moved gracefully across the stage.
-- しなやかなダンサーが優雅に舞台を横切った。
-- flexible, supple, graceful, limber

ID: 8706, English: catch up on
-- I need to catch up on my homework.
-- 宿題を取り返す必要があります。
-- make up, recover, get up to date

ID: 8707, English: ecclesiastical
-- The wedding was held in an ecclesiastical setting.
-- 結婚式は教会の雰囲気の中で行われました。
-- religious, churchly, sacred

ID: 8708, English: lenient
-- The teacher was lenient with the students' late assignments.
-- 先生は生徒たちの遅れた課題に対して寛大でした。
-- permissive, indulgent, merciful, forgiving, tolerant

ID: 8709, English: obdurate
-- Despite all the evidence, he remained obdurate in his refusal to admit guilt.
-- あらゆる証拠にもかかわらず、彼は罪を認めることを頑固に拒否した。
-- stubborn, inflexible, unyielding, adamant, hard-hearted

ID: 8710, English: spell out
-- Can you spell out your name for me?
-- あなたの名前を綴ってもらえますか？
-- write out, enunciate, articulate, recite, verbalize

ID: 8711, English: submissive
-- She was always very submissive to her boss's orders.
-- 彼女はいつも上司の命令に従順だった。
-- compliant, obedient, docile, yielding, meek

ID: 8712, English: compete with
-- I always compete with my brother to see who can run faster.
-- 私はいつも兄と競争して、誰が速く走れるかを見ます。
-- rival, vie, contend, struggle

ID: 8713, English: spearhead
-- The new product will spearhead our expansion into the European market.
-- 新製品が私たちのヨーロッパ市場への拡大を先導するでしょう。
-- lead, pioneer, initiate

ID: 8714, English: direct A to B
-- Can you direct me to the nearest gas station?
-- 最寄りのガソリンスタンドへの道を教えてくれますか？
-- guide, lead, show the way, point

ID: 8715, English: estranged
-- After the argument, they became estranged from each other.
-- 口論の後、彼らはお互いに疎遠になった。
-- alienated, separated, disconnected, distant

ID: 8716, English: burst into laughter
-- When she told the joke, everyone burst into laughter.
-- 彼女がジョークを言ったとき、みんな吹き出した。
-- erupt into laughter, break into laughter, crack up

ID: 8718, English: irrepressible
-- Her irrepressible laughter filled the room.
-- 彼女の抑えきれない笑い声が部屋に満ちた。
-- uncontrollable, unstoppable, unrestrainable, unmanageable, uncontrollable

ID: 8719, English: genially
-- She smiled genially at everyone she met.
-- 彼女は出会う人々全員に和やかに微笑んだ。
-- warmly, cordially, pleasantly, amiably

ID: 8720, English: locomotive
-- The locomotive pulled the long line of freight cars.
-- 機関車は長い貨車の列を引っ張りました。
-- engine, loco, locomotive engine, locomotive train

ID: 8721, English: drink up
-- Drink up your milk before it gets cold.
-- 牛乳を飲み干す前に冷める前に飲んでください。
-- finish off, guzzle, down in one, empty

ID: 8722, English: triad
-- The trio formed a powerful triad in the music industry.
-- その三人組は音楽業界で強力な三人組を形成した。
-- trio, group of three, trinity, troika

ID: 8723, English: vat
-- The wine was stored in a large vat.
-- そのワインは大きなおけに保存されていた。
-- barrel, cask, container

ID: 8724, English: retorted
-- She retorted angrily to his accusations.
-- 彼の非難に怒って言い返した。
-- responded, replied, answered, countered

ID: 8726, English: nil
-- The chances of success were nil.
-- 成功する可能性は無かった。
-- zero, none, nonexistent, negligible

ID: 8727, English: expedient
-- Using a credit card can be an expedient way to pay for large purchases.
-- クレジットカードを使うことは大きな買い物をする際に便利な方法です。
-- convenient, practical, advantageous, beneficial

ID: 8729, English: extemporaneous
-- The extemporaneous speech was surprisingly coherent and well-organized.
-- 即席スピーチは驚くほど整然としていて、よくまとまっていた。
-- impromptu, unrehearsed, off-the-cuff, spontaneous, ad-lib

ID: 8730, English: indolent
-- She was so indolent that she never bothered to do her homework.
-- 彼女は怠惰だったので、宿題をする気にならなかった。
-- lazy, idle, sluggish, lethargic, inactive

ID: 8731, English: preponderance
-- The preponderance of evidence suggests that the suspect is guilty.
-- 証拠の優勢から、犯人である可能性が高いとされている。
-- dominance, superiority, predominance, ascendancy

ID: 8732, English: do an injustice to
-- I feel like the media did an injustice to the true nature of the event.
-- 私はメディアがその出来事の真の性質を誤解していると感じています。
-- misrepresent, distort, misinterpret, misconstrue

ID: 8733, English: sinew
-- The sinew of the deer was used to make bowstrings.
-- 鹿の腱は弓のひもを作るために使われました。
-- tendon, ligament, tissue

ID: 8734, English: appalled
-- I was appalled by the news of the accident.
-- その事故のニュースに不安でいっぱいになった。
-- horrified, shocked, disgusted, aghast

ID: 8735, English: humdrum
-- The humdrum routine of everyday life can get quite boring.
-- 日常生活の平凡なルーチンはかなり退屈になることがあります。
-- mundane, ordinary, routine, dull, tedious

ID: 8736, English: nascent
-- The company is still in its nascent stage.
-- その会社はまだ初期段階にあります。
-- emerging, budding, developing, incipient

ID: 8737, English: put down
-- Please put down the heavy box carefully.
-- 重い箱を注意して下へ降ろしてください。
-- lower, set down, place down, deposit

ID: 8739, English: fall victim to
-- Many people fall victim to scams every year.
-- 毎年多くの人が詐欺の犠牲になっています。
-- suffer from, be taken in by, be deceived by

ID: 8740, English: vicarious
-- She had a vicarious thrill from watching her daughter perform on stage.
-- 彼女は娘が舞台でパフォーマンスするのを見て、想像して感じた興奮を味わった。
-- indirect, secondary, substitute, derivative, surrogate

ID: 8741, English: sit back
-- I like to sit back and observe the world around me.
-- 私は深く座って周りの世界を観察するのが好きです。
-- relax, recline, lounge, watch from a distance

ID: 8743, English: spatula
-- She used a spatula to flip the pancakes.
-- 彼女はパンケーキを裏返すのにへらを使った。
-- turner, flipper, fish slice

ID: 8744, English: filial
-- The filial duty of caring for aging parents is deeply ingrained in many cultures.
-- 多くの文化において、高齢の両親の世話をするという親孝行は深く根付いています。
-- dutiful, obedient, respectful, devoted

ID: 8745, English: one and only
-- She was his one and only true love.
-- 彼女は彼のたった一つの真実の愛だった。
-- sole, single, only, unique, exclusive

